,lks
1030,0.3312489129602909
1031,0.3755180699129899
1032,0.31221043939391774
1033,0.3925756464401881
1034,0.5099329749743143
1035,0.48249701658884686
1036,0.1558656357228756
1037,0.09986122325062752
1038,0.0822268637518088
1039,0.0954989492893219
1040,0.08034754917025566
1041,0.07298660029967625
1042,0.13349500422676405
1043,0.1282254916926225
1044,0.14680817971626917
1045,0.20275179793437323
1046,0.23327805971105894
1047,0.22248453026016554
1048,0.20522579923272133
1049,0.1523155060907205
1050,0.07263155902425449
1051,0.04250844816366831
1052,0.047529385735591255
1053,0.06465422734618187
1054,0.0542297288775444
1055,0.05104134480158488
1056,0.04832454522450765
1057,0.04203907524545988
1058,0.07743412380417188
1059,0.28946006918946904
1060,0.19346847757697105
1061,0.08546686420838039
1062,0.15998100116848946
1063,0.12526270747184753
1064,0.04412373527884483
1065,0.042939244459072747
1066,0.04395625491937002
1067,0.04226023082931837
1068,0.04278683538238207
1069,0.04224281509717306
1070,0.04351888224482536
1071,0.04233532647291819
1072,0.04332144310077032
1073,0.04484934111436208
1074,0.042858418077230453
1075,0.05824149399995804
1076,0.05118388185898463
1077,0.047017499804496765
1078,0.048713672906160355
1079,0.050607725977897644
1080,0.07195613533258438
1081,0.04411498953898748
1082,0.044348044941822685
1083,0.043026325603326164
1084,0.04533002028862635
1085,0.04373978575070699
1086,0.041976520170768104
1087,0.049158031741778054
1088,0.04412020742893219
1089,0.03983475640416145
1090,0.04417405650019646
1091,0.04342503473162651
1092,0.041526092837254204
1093,0.045672198136647545
1094,0.04368871574600538
1095,0.04124616210659345
1096,0.044452596455812454
1097,0.044106174260377884
1098,0.04193363214532534
1099,0.04283988227446874
1100,0.042489013324181236
1101,0.04175597925980886
1102,0.0496544341246287
1103,0.044626916448275246
1104,0.0426481564839681
1105,0.05316498006383578
1106,0.1122954065601031
1107,0.08277146394054095
1108,0.07136457413434982
1109,0.06536289056142171
1110,0.14411897833148637
1111,0.13014737019936243
1112,0.10164681449532509
1113,0.052468281239271164
1114,0.05105044816931089
1115,0.06812433153390884
1116,0.05409510930379232
1117,0.07124193757772446
1118,0.05798659101128578
1119,0.049790579825639725
1120,0.06535403182109197
1121,0.042875188092390694
1122,0.04250411813457807
1123,0.04685464253028234
1124,0.051427148282527924
1125,0.04272418965895971
1126,0.05383237451314926
1127,0.046918110301097236
1128,0.1432806650797526
1129,0.19600589325030646
1130,0.08373260994752248
1131,0.04409016544620196
1132,0.04297191152969996
1133,0.042548189560572304
1134,0.043022150794665016
1135,0.04449765011668205
1136,0.04141942411661148
1137,0.04312879219651222
1138,0.04329848662018776
1139,0.042232622702916466
1140,0.04054387783010801
1141,0.04383718967437744
1142,0.04013791183630625
1143,0.042464692145586014
1144,0.04609954605499903
1145,0.043057440469662346
1146,0.041401357700427376
1147,0.04178129384915034
1148,0.04117918387055397
1149,0.04275443529089292
1150,0.04201833655436834
1151,0.04207126051187515
1152,0.046924458195765816
1153,0.05402087544401487
1154,0.05881634602944056
1155,0.06659409900506337
1156,0.06075882166624069
1157,0.0462008702258269
1158,0.04973296448588371
1159,0.05645475909113884
1160,0.04779311269521713
1161,0.045303146044413246
1162,0.042690722892681755
1163,0.04282959798971812
1164,0.04274918511509895
1165,0.040144684414068856
1166,0.04151703417301178
1167,0.04024108747641245
1168,0.04133430247505506
1169,0.044178981333971024
1170,0.05525609230001768
1171,0.07096387570103009
1172,0.08228408669432004
1173,0.03996246556440989
1174,0.04046835501988729
1175,0.040060884008804955
1176,0.09069112812479337
1177,0.05086879556377729
1178,0.0627233199775219
1179,0.046999868005514145
1180,0.03953396032253901
1181,0.042217170198758446
1182,0.042605514327685036
1183,0.03979581221938133
1184,0.04084899773200353
1185,0.04133747021357218
1186,0.04046138375997543
1187,0.040930153181155525
1188,0.0413625513513883
1189,0.04009466121594111
1190,0.042887947211662926
1191,0.042076400170723595
1192,0.040862915416558586
1193,0.044561716417471565
1194,0.04206671814123789
1195,0.04112152010202408
1196,0.04135271906852722
1197,0.040835549434026085
1198,0.03958249712983767
1199,0.0431965800623099
1200,0.041003537674744926
1201,0.04087167978286743
1202,0.043319455037514366
1203,0.046924675504366554
1204,0.04198893532156944
1205,0.12549330915013948
1206,0.20820789535840353
1207,0.19830491517980894
1208,0.19741433610518774
1209,0.20214059203863144
1210,0.24577992285291353
1211,0.07997534920771916
1212,0.1611312503616015
1213,0.12845792124668756
1214,0.10073882713913918
1215,0.04276270791888237
1216,0.05770673726995786
1217,0.16669115175803503
1218,0.07094023749232292
1219,0.1498109052578608
1220,0.15812542413671812
1221,0.0433195506532987
1222,0.04340206210811933
1223,0.04284839332103729
1224,0.05182373896241188
1225,0.043240717301766075
1226,0.04251602292060852
1227,0.04295123368501663
1228,0.056534626831611
1229,0.2593895196914673
1230,0.20747320974866548
1231,0.16900400320688883
1232,0.20880349849661192
1233,0.1868511401116848
1234,0.05388405919075012
1235,0.09884896626075108
1236,0.1364607848227024
1237,0.15325126672784486
1238,0.253570103396972
1239,0.16007144997517267
1240,0.1476008022824923
1241,0.13076013450821242
1242,0.1590921270350615
1243,0.1528563511868318
1244,0.1406694327791532
1245,0.1222918617228667
1246,0.16183607776959738
1247,0.13103820383548737
